Genome_Name,TaxonID
Mycobacterium tuberculosis strain 2926STDY5723468,1773
Mycobacterium tuberculosis strain 2926STDY5723469,1773
Mycobacterium tuberculosis strain 2926STDY5723470,1773
Mycobacterium tuberculosis strain G00000978,1773
Mycobacterium tuberculosis strain 2926STDY5723471,1773
Mycobacterium tuberculosis strain 2926STDY5723472,1773
Mycobacterium tuberculosis strain 2926STDY5723477,1773
Mycobacterium tuberculosis strain 2926STDY5723479,1773
Mycobacterium tuberculosis strain 2926STDY5723481,1773
Mycobacterium tuberculosis strain 2926STDY5723482,1773
Mycobacterium tuberculosis strain 2926STDY5723483,1773
Mycobacterium tuberculosis strain 2926STDY5723861,1773
Mycobacterium tuberculosis strain 2926STDY5723486,1773
Mycobacterium tuberculosis strain 2926STDY5723487,1773
Mycobacterium tuberculosis strain T09900518,1773
Mycobacterium tuberculosis strain 2926STDY5723488,1773
Mycobacterium tuberculosis strain 2926STDY5723490,1773
Mycobacterium tuberculosis strain 2926STDY5723491,1773
Mycobacterium tuberculosis strain 2926STDY5723492,1773
Mycobacterium tuberculosis strain 2926STDY5723493,1773
Mycobacterium tuberculosis strain 2926STDY5723495,1773
Mycobacterium tuberculosis strain 2926STDY5723496,1773
Mycobacterium tuberculosis strain 2926STDY5723498,1773
Mycobacterium tuberculosis strain 2926STDY5723863,1773
Mycobacterium tuberculosis strain 2926STDY5723500,1773
Mycobacterium tuberculosis strain R09401256,1773
Mycobacterium tuberculosis strain 2926STDY5723499,1773
Mycobacterium tuberculosis strain 2926STDY5723501,1773
Mycobacterium tuberculosis strain 2926STDY5723504,1773
Mycobacterium tuberculosis strain 2926STDY5723505,1773
Mycobacterium tuberculosis strain 2926STDY5723506,1773
Mycobacterium tuberculosis strain 2926STDY5723507,1773
Mycobacterium tuberculosis strain 2926STDY5723509,1773
Mycobacterium tuberculosis strain 2926STDY5723869,1773
Mycobacterium tuberculosis strain 2926STDY5723510,1773
Mycobacterium tuberculosis strain 2926STDY5723513,1773
Mycobacterium tuberculosis strain N00701874,1773
Mycobacterium tuberculosis strain 2926STDY5723514,1773
Mycobacterium tuberculosis strain 2926STDY5723515,1773
Mycobacterium tuberculosis strain 2926STDY5723516,1773
Mycobacterium tuberculosis strain 2926STDY5723766,1773
Mycobacterium tuberculosis strain 2926STDY5723524,1773
Mycobacterium tuberculosis strain 2926STDY5723781,1773
Mycobacterium tuberculosis strain 2926STDY5723782,1773
Mycobacterium tuberculosis strain 2926STDY5723784,1773
Mycobacterium tuberculosis strain 2926STDY5723785,1773
Mycobacterium tuberculosis strain 2926STDY5723786,1773
Mycobacterium tuberculosis strain T09900050,1773
Mycobacterium tuberculosis strain 2926STDY5723787,1773
Mycobacterium tuberculosis strain 2926STDY5723788,1773
Mycobacterium tuberculosis strain 2926STDY5723789,1773
Mycobacterium tuberculosis strain 2926STDY5723767,1773
Mycobacterium tuberculosis strain 2926STDY5723792,1773
Mycobacterium tuberculosis strain 2926STDY5723793,1773
Mycobacterium tuberculosis strain 2926STDY5723794,1773
Mycobacterium tuberculosis strain 2926STDY5723795,1773
Mycobacterium tuberculosis strain 2926STDY5723796,1773
Mycobacterium tuberculosis strain 2926STDY5723797,1773
Mycobacterium tuberculosis strain J09701920,1773
Mycobacterium tuberculosis strain 2926STDY5723798,1773
Mycobacterium tuberculosis strain 2926STDY5723799,1773
Mycobacterium tuberculosis strain 2926STDY5723800,1773
Mycobacterium tuberculosis strain 2926STDY5723802,1773
Mycobacterium tuberculosis strain 2926STDY5723803,1773
Mycobacterium tuberculosis strain 2926STDY5723804,1773
Mycobacterium tuberculosis strain 2926STDY5723806,1773
Mycobacterium tuberculosis strain 2926STDY5723807,1773
Mycobacterium tuberculosis strain 2926STDY5723808,1773
Mycobacterium tuberculosis strain 2926STDY5723809,1773
Mycobacterium tuberculosis strain P00401720,1773
Mycobacterium tuberculosis strain 2926STDY5723811,1773
Mycobacterium tuberculosis strain 2926STDY5723814,1773
Mycobacterium tuberculosis strain 2926STDY5723770,1773
Mycobacterium tuberculosis strain 2926STDY5723817,1773
Mycobacterium tuberculosis strain 2926STDY5723815,1773
Mycobacterium tuberculosis strain 2926STDY5723819,1773
Mycobacterium tuberculosis strain 2926STDY5723818,1773
Mycobacterium tuberculosis strain 2926STDY5723820,1773
Mycobacterium tuberculosis strain 2926STDY5723821,1773
Mycobacterium tuberculosis strain 2926STDY5723822,1773
Mycobacterium tuberculosis strain SH5-875,1773
Mycobacterium tuberculosis strain 2926STDY5723823,1773
Mycobacterium tuberculosis strain 2926STDY5723824,1773
Mycobacterium tuberculosis strain 2926STDY5723825,1773
Mycobacterium tuberculosis strain 2926STDY5723772,1773
Mycobacterium tuberculosis strain 2926STDY5723829,1773
Mycobacterium tuberculosis strain 2926STDY5723831,1773
Mycobacterium tuberculosis strain 2926STDY5723832,1773
Mycobacterium tuberculosis strain 2926STDY5723833,1773
Mycobacterium tuberculosis strain 2926STDY5723835,1773
Mycobacterium tuberculosis strain 2926STDY5723836,1773
Mycobacterium tuberculosis strain P09701236,1773
Mycobacterium tuberculosis strain 2926STDY5723837,1773
Mycobacterium tuberculosis strain 2926STDY5723838,1773
Mycobacterium tuberculosis strain 2926STDY5723840,1773
Mycobacterium tuberculosis strain 2926STDY5723773,1773
Mycobacterium tuberculosis strain 2926STDY5723841,1773
Mycobacterium tuberculosis strain 2926STDY5723843,1773
Mycobacterium tuberculosis strain 2926STDY5723844,1773
Mycobacterium tuberculosis strain 2926STDY5723845,1773
Mycobacterium tuberculosis strain 2926STDY5723846,1773
Mycobacterium tuberculosis strain 2926STDY5723847,1773
Mycobacterium tuberculosis strain J09800745,1773
Mycobacterium tuberculosis strain 2926STDY5723848,1773
Mycobacterium tuberculosis strain 2926STDY5723849,1773
Mycobacterium tuberculosis strain 2926STDY5723850,1773
Mycobacterium tuberculosis strain 2926STDY5723774,1773
Mycobacterium tuberculosis strain 2926STDY5723853,1773
Mycobacterium tuberculosis strain 2926STDY5723854,1773
Mycobacterium tuberculosis strain 2926STDY5723855,1773
Mycobacterium tuberculosis strain 2926STDY5723856,1773
Mycobacterium tuberculosis strain 2926STDY5723857,1773
Mycobacterium tuberculosis strain 2926STDY5723858,1773
Mycobacterium tuberculosis strain Y09400034,1773
Mycobacterium tuberculosis strain 2926STDY5723859,1773
Mycobacterium tuberculosis strain 2926STDY5723860,1773
Mycobacterium tuberculosis strain 2926STDY5723862,1773
Mycobacterium tuberculosis strain 2926STDY5723864,1773
Mycobacterium tuberculosis strain 2926STDY5723776,1773
Mycobacterium tuberculosis strain 2926STDY5723865,1773
Mycobacterium tuberculosis strain 2926STDY5723866,1773
Mycobacterium tuberculosis strain 2926STDY5723868,1773
Mycobacterium tuberculosis strain 2926STDY5723874,1773
Mycobacterium tuberculosis strain 2926STDY5723873,1773
Mycobacterium tuberculosis strain O09501127,1773
Mycobacterium tuberculosis strain 2926STDY5723876,1773
Mycobacterium tuberculosis strain 2926STDY5723879,1773
Mycobacterium tuberculosis strain 2926STDY5723883,1773
Mycobacterium tuberculosis strain 2926STDY5723884,1773
Mycobacterium tuberculosis strain 2926STDY5723780,1773
Mycobacterium tuberculosis strain 2926STDY5723895,1773
Mycobacterium tuberculosis strain 2926STDY5723893,1773
Mycobacterium tuberculosis strain 2926STDY5723525,1773
Mycobacterium tuberculosis strain 2926STDY5723896,1773
Mycobacterium tuberculosis strain 2926STDY5723543,1773
Mycobacterium tuberculosis strain J09900583,1773
Mycobacterium tuberculosis strain 2926STDY5723551,1773
Mycobacterium tuberculosis strain 2926STDY5723544,1773
Mycobacterium tuberculosis strain 2926STDY5723556,1773
Mycobacterium tuberculosis strain 2926STDY5723558,1773
Mycobacterium tuberculosis strain 2926STDY5723559,1773
Mycobacterium tuberculosis strain 2926STDY5723560,1773
Mycobacterium tuberculosis strain 2926STDY5723531,1773
Mycobacterium tuberculosis strain 2926STDY5723562,1773
Mycobacterium tuberculosis strain 2926STDY5723565,1773
Mycobacterium tuberculosis strain 2926STDY5723566,1773
Mycobacterium tuberculosis strain T09800928,1773
Mycobacterium tuberculosis strain 2926STDY5723573,1773
Mycobacterium tuberculosis strain 2926STDY5723576,1773
Mycobacterium tuberculosis strain 2926STDY5723577,1773
Mycobacterium tuberculosis strain 2926STDY5723581,1773
Mycobacterium tuberculosis strain 2926STDY5723579,1773
Mycobacterium tuberculosis strain 2926STDY5723583,1773
Mycobacterium tuberculosis strain 2926STDY5723582,1773
Mycobacterium tuberculosis strain 2926STDY5723588,1773
Mycobacterium tuberculosis strain 2926STDY5723590,1773
Mycobacterium tuberculosis strain 2926STDY5723591,1773
Mycobacterium tuberculosis strain W09900422,1773
Mycobacterium tuberculosis strain 2926STDY5723598,1773
Mycobacterium tuberculosis strain 2926STDY5723599,1773
Mycobacterium tuberculosis strain 2926STDY5723534,1773
Mycobacterium tuberculosis strain 2926STDY5723616,1773
Mycobacterium tuberculosis strain 2926STDY5723628,1773
Mycobacterium tuberculosis strain 2926STDY5723631,1773
Mycobacterium tuberculosis strain 2926STDY5723638,1773
Mycobacterium tuberculosis strain 2926STDY5723644,1773
Mycobacterium tuberculosis strain 2926STDY5723658,1773
Mycobacterium tuberculosis strain 2926STDY5723663,1773
Mycobacterium tuberculosis strain M09502139,1773
Mycobacterium tuberculosis strain 2926STDY5723537,1773
Mycobacterium tuberculosis strain 2926STDY5723669,1773
Mycobacterium tuberculosis strain 2926STDY5723671,1773
Mycobacterium tuberculosis strain 2926STDY5723672,1773
Mycobacterium tuberculosis strain 2926STDY5723678,1773
Mycobacterium tuberculosis strain 2926STDY5723684,1773
Mycobacterium tuberculosis strain 2926STDY5723697,1773
Mycobacterium tuberculosis strain 2926STDY5723698,1773
Mycobacterium tuberculosis strain 2926STDY5723700,1773
Mycobacterium tuberculosis strain 2926STDY5723701,1773
Mycobacterium tuberculosis strain I09400880,1773
Mycobacterium tuberculosis strain 2926STDY5723716,1773
Mycobacterium tuberculosis strain 2926STDY5723717,1773
Mycobacterium tuberculosis strain 2926STDY5723719,1773
Mycobacterium tuberculosis strain 2926STDY5723722,1773
Mycobacterium tuberculosis strain 2926STDY5723723,1773
Mycobacterium tuberculosis strain 2926STDY5723724,1773
Mycobacterium tuberculosis strain 2926STDY5723539,1773
Mycobacterium tuberculosis strain 2926STDY5723725,1773
Mycobacterium tuberculosis strain 2926STDY5723726,1773
Mycobacterium tuberculosis strain O09701563,1773
Mycobacterium tuberculosis strain 2926STDY5723727,1773
Mycobacterium tuberculosis strain 2926STDY5723729,1773
Mycobacterium tuberculosis strain 2926STDY5723743,1773
Mycobacterium tuberculosis strain 2926STDY5723540,1773
Mycobacterium tuberculosis strain 2926STDY5723748,1773
Mycobacterium tuberculosis strain N00800620,1773
Mycobacterium tuberculosis strain 2926STDY5723745,1773
Mycobacterium tuberculosis strain 2926STDY5723751,1773
Mycobacterium tuberculosis strain 2926STDY5723542,1773
Mycobacterium tuberculosis strain 2926STDY5723756,1773
Mycobacterium tuberculosis strain 2926STDY5723758,1773
Mycobacterium tuberculosis strain 2926STDY5723761,1773
Mycobacterium tuberculosis strain K09901972,1773
Mycobacterium tuberculosis strain SH1-874,1773
Mycobacterium tuberculosis strain G09801536,1773
Mycobacterium tuberculosis strain 2926STDY5723632,1773
Mycobacterium tuberculosis strain N00000064,1773
Mycobacterium tuberculosis strain J09700140,1773
Mycobacterium tuberculosis strain P09501329,1773
Mycobacterium tuberculosis strain N09901774,1773
Mycobacterium tuberculosis strain R09401899,1773
Mycobacterium tuberculosis strain Q09901139,1773
Mycobacterium tuberculosis strain N09900612,1773
Mycobacterium tuberculosis strain MTB13_M,1773
Mycobacterium tuberculosis strain 2926STDY5723902,1773
Mycobacterium tuberculosis strain 2926STDY5723900,1773
Mycobacterium tuberculosis strain 2926STDY5723813,1773
Mycobacterium tuberculosis strain 2926STDY5723810,1773
Mycobacterium tuberculosis strain 2926STDY5723553,1773
Mycobacterium tuberculosis strain 2926STDY5723732,1773
Mycobacterium tuberculosis strain 2926STDY5723502,1773
Mycobacterium tuberculosis strain 2926STDY5723741,1773
Mycobacterium tuberculosis strain Q09900060,1773
Mycobacterium tuberculosis strain 2926STDY5723569,1773
Mycobacterium tuberculosis strain 2926STDY5723662,1773
Mycobacterium tuberculosis strain 2926STDY5723447,1773
Mycobacterium tuberculosis strain 2926STDY5723733,1773
Mycobacterium tuberculosis strain 2926STDY5723885,1773
Mycobacterium tuberculosis strain 2926STDY5723749,1773
Mycobacterium tuberculosis strain 2926STDY5723790,1773
Mycobacterium tuberculosis strain 2926STDY5723580,1773
Mycobacterium tuberculosis strain 2926STDY5723894,1773
Mycobacterium tuberculosis strain 2926STDY5723791,1773
Mycobacterium tuberculosis strain F09900854,1773
Mycobacterium tuberculosis strain 2926STDY5723830,1773
Mycobacterium tuberculosis strain 2926STDY5723711,1773
Mycobacterium tuberculosis strain 2926STDY5723630,1773
Mycobacterium tuberculosis strain 2926STDY5723801,1773
Mycobacterium tuberculosis strain 2926STDY5723652,1773
Mycobacterium tuberculosis strain 2926STDY5723641,1773
Mycobacterium tuberculosis strain 2926STDY5723680,1773
Mycobacterium tuberculosis strain 2926STDY5723503,1773
Mycobacterium tuberculosis strain 2926STDY5723903,1773
Mycobacterium tuberculosis strain 2926STDY5723484,1773
Mycobacterium tuberculosis strain W09900434,1773
Mycobacterium tuberculosis strain 2926STDY5723474,1773
Mycobacterium tuberculosis strain 2926STDY5723769,1773
Mycobacterium tuberculosis strain 2926STDY5723497,1773
Mycobacterium tuberculosis strain 2926STDY5723812,1773
Mycobacterium tuberculosis strain 2926STDY5723567,1773
Mycobacterium tuberculosis strain 2926STDY5723654,1773
Mycobacterium tuberculosis strain 2926STDY5723888,1773
Mycobacterium tuberculosis strain 2926STDY5723606,1773
Mycobacterium tuberculosis strain 2926STDY5723645,1773
Mycobacterium tuberculosis strain 2926STDY5723639,1773
Mycobacterium tuberculosis strain N00000221,1773
Mycobacterium tuberculosis strain 2926STDY5723703,1773
Mycobacterium tuberculosis strain 2926STDY5723851,1773
Mycobacterium tuberculosis strain 2926STDY5723882,1773
Mycobacterium tuberculosis strain 2926STDY5723713,1773
Mycobacterium tuberculosis strain 2926STDY5723572,1773
Mycobacterium tuberculosis strain 2926STDY5723561,1773
Mycobacterium tuberculosis strain 2926STDY5723555,1773
Mycobacterium tuberculosis strain 2926STDY5723826,1773
Mycobacterium tuberculosis strain 2926STDY5723816,1773
Mycobacterium tuberculosis strain 2926STDY5723783,1773
Mycobacterium tuberculosis strain N00401131,1773
Mycobacterium tuberculosis strain 2926STDY5723779,1773
Mycobacterium tuberculosis strain 2926STDY5723637,1773
Mycobacterium tuberculosis strain 2926STDY5723778,1773
Mycobacterium tuberculosis strain 2926STDY5723777,1773
Mycobacterium tuberculosis strain 2926STDY5723775,1773
Mycobacterium tuberculosis strain 2926STDY5723771,1773
Mycobacterium tuberculosis strain 2926STDY5723768,1773
Mycobacterium tuberculosis strain 2926STDY5723765,1773
Mycobacterium tuberculosis strain 2926STDY5723763,1773
Mycobacterium tuberculosis strain 2926STDY5723760,1773
Mycobacterium tuberculosis strain 2926STDY5723636,1773
Mycobacterium tuberculosis strain 2926STDY5723746,1773
Mycobacterium tuberculosis strain 2926STDY5723740,1773
Mycobacterium tuberculosis strain 2926STDY5723738,1773
Mycobacterium tuberculosis strain 2926STDY5723737,1773
Mycobacterium tuberculosis strain 2926STDY5723736,1773
Mycobacterium tuberculosis strain 2926STDY5723735,1773
Mycobacterium tuberculosis strain 2926STDY5723734,1773
Mycobacterium tuberculosis strain 2926STDY5723730,1773
Mycobacterium tuberculosis strain 2926STDY5723718,1773
Mycobacterium tuberculosis strain M09402043,1773
Mycobacterium tuberculosis strain 2926STDY5723720,1773
Mycobacterium tuberculosis strain 2926STDY5723715,1773
Mycobacterium tuberculosis strain 2926STDY5723714,1773
Mycobacterium tuberculosis strain 2926STDY5723712,1773
Mycobacterium tuberculosis strain 2926STDY5723710,1773
Mycobacterium tuberculosis strain 2926STDY5723708,1773
Mycobacterium tuberculosis strain 2926STDY5723707,1773
Mycobacterium tuberculosis strain 2926STDY5723706,1773
Mycobacterium tuberculosis strain 2926STDY5723634,1773
Mycobacterium tuberculosis strain 2926STDY5723704,1773
Mycobacterium tuberculosis strain K09900646,1773
Mycobacterium tuberculosis strain 2926STDY5723705,1773
Mycobacterium tuberculosis strain 2926STDY5723702,1773
Mycobacterium tuberculosis strain 2926STDY5723699,1773
Mycobacterium tuberculosis strain 2926STDY5723695,1773
Mycobacterium tuberculosis strain 2926STDY5723694,1773
